location,date,age_group_min,age_group_max,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,people_with_booster_per_hundred
Argentina,2022-12-06,12,17,52.6,41.43,38.55
Argentina,2022-12-06,18,29,53.16,48.2,48.43
Argentina,2022-12-06,3,11,52.24,46.98,11.02
Argentina,2022-12-06,30,39,53.37,49.86,65.82
Argentina,2022-12-06,40,49,52.61,49.01,82.68
Argentina,2022-12-06,50,59,51.03,42.6,94.02
Argentina,2022-12-06,60,69,51.9,40.67,108.58
Argentina,2022-12-06,70,79,51.08,44.29,114.23
Argentina,2022-12-06,80,89,48.67,45.96,95.94
Argentina,2022-12-06,90,99,43.71,40.89,80.28
Argentina,2022-12-07,100,,61.18,48.99,89.85
Argentina,2022-12-07,12,17,52.6,41.43,38.6
Argentina,2022-12-07,18,29,53.16,48.2,48.51
Argentina,2022-12-07,3,11,52.25,47.0,11.05
Argentina,2022-12-07,30,39,53.37,49.86,65.96
Argentina,2022-12-07,40,49,52.61,49.01,82.91
Argentina,2022-12-07,50,59,51.03,42.6,94.48
Argentina,2022-12-07,60,69,51.9,40.67,109.39
Argentina,2022-12-07,70,79,51.08,44.29,115.27
Argentina,2022-12-07,80,89,48.67,45.96,96.76
Argentina,2022-12-07,90,99,43.71,40.89,80.81
Argentina,2022-12-08,100,,61.18,48.99,89.88
Argentina,2022-12-08,12,17,52.6,41.43,38.6
Argentina,2022-12-08,18,29,53.16,48.2,48.53
Argentina,2022-12-08,3,11,52.25,47.0,11.05
Argentina,2022-12-08,30,39,53.37,49.86,65.98
Argentina,2022-12-08,40,49,52.61,49.01,82.95
Argentina,2022-12-08,50,59,51.03,42.6,94.57
Argentina,2022-12-08,60,69,51.9,40.67,109.51
Argentina,2022-12-08,70,79,51.08,44.29,115.4
Argentina,2022-12-08,80,89,48.67,45.96,96.89
Argentina,2022-12-08,90,99,43.71,40.89,80.9
Argentina,2022-12-09,100,,61.18,48.99,89.92
Argentina,2022-12-09,12,17,52.6,41.43,38.61
Argentina,2022-12-09,18,29,53.16,48.2,48.54
Argentina,2022-12-09,3,11,52.25,47.0,11.06
Argentina,2022-12-09,30,39,53.37,49.86,66.0
Argentina,2022-12-09,40,49,52.61,49.01,82.98
Argentina,2022-12-09,50,59,51.03,42.6,94.64
Argentina,2022-12-09,60,69,51.9,40.67,109.62
Argentina,2022-12-09,70,79,51.08,44.29,115.53
Argentina,2022-12-09,80,89,48.67,45.96,97.01
Argentina,2022-12-09,90,99,43.71,40.89,81.0
Argentina,2022-12-10,100,,61.18,48.99,90.01
Argentina,2022-12-10,12,17,52.6,41.43,38.61
Argentina,2022-12-10,18,29,53.17,48.2,48.55
Argentina,2022-12-10,3,11,52.26,47.0,11.06
Argentina,2022-12-10,30,39,53.37,49.86,66.03
Argentina,2022-12-10,40,49,52.61,49.01,83.04
Argentina,2022-12-10,50,59,51.03,42.6,94.75
Argentina,2022-12-10,60,69,51.9,40.67,109.79
Argentina,2022-12-10,70,79,51.08,44.29,115.72
Argentina,2022-12-10,80,89,48.67,45.96,97.2
Argentina,2022-12-10,90,99,43.71,40.89,81.12
Argentina,2022-12-11,100,,61.18,48.99,90.01
Argentina,2022-12-11,12,17,52.6,41.43,38.62
Argentina,2022-12-11,18,29,53.17,48.2,48.56
Argentina,2022-12-11,3,11,52.26,47.0,11.06
Argentina,2022-12-11,30,39,53.37,49.86,66.03
Argentina,2022-12-11,40,49,52.61,49.01,83.04
Argentina,2022-12-11,50,59,51.03,42.6,94.76
Argentina,2022-12-11,60,69,51.9,40.67,109.81
Argentina,2022-12-11,70,79,51.08,44.29,115.74
Argentina,2022-12-11,80,89,48.67,45.96,97.21
Argentina,2022-12-11,90,99,43.71,40.89,81.13
Argentina,2022-12-12,100,,61.18,48.99,90.56
Argentina,2022-12-12,12,17,52.61,41.43,38.66
Argentina,2022-12-12,18,29,53.17,48.2,48.64
Argentina,2022-12-12,3,11,52.27,47.01,11.09
Argentina,2022-12-12,30,39,53.38,49.86,66.16
Argentina,2022-12-12,40,49,52.61,49.01,83.27
Argentina,2022-12-12,50,59,51.03,42.6,95.24
Argentina,2022-12-12,60,69,51.9,40.67,110.72
Argentina,2022-12-12,70,79,51.08,44.29,117.0
Argentina,2022-12-12,80,89,48.67,45.96,98.23
Argentina,2022-12-12,90,99,43.71,40.89,81.77
Argentina,2022-12-13,100,,61.18,48.99,91.08
Argentina,2022-12-13,12,17,52.61,41.43,38.7
Argentina,2022-12-13,18,29,53.17,48.2,48.73
Argentina,2022-12-13,3,11,52.28,47.02,11.12
Argentina,2022-12-13,30,39,53.38,49.86,66.31
Argentina,2022-12-13,40,49,52.61,49.01,83.5
Argentina,2022-12-13,50,59,51.03,42.6,95.68
Argentina,2022-12-13,60,69,51.91,40.67,111.53
Argentina,2022-12-13,70,79,51.08,44.29,118.11
Argentina,2022-12-13,80,89,48.67,45.96,99.18
Argentina,2022-12-13,90,99,43.71,40.89,82.41
Argentina,2022-12-14,100,,61.25,48.99,91.58
Argentina,2022-12-14,12,17,52.61,41.43,38.76
Argentina,2022-12-14,18,29,53.17,48.2,48.83
Argentina,2022-12-14,3,11,52.3,47.03,11.16
Argentina,2022-12-14,30,39,53.38,49.86,66.47
Argentina,2022-12-14,40,49,52.61,49.01,83.76
Argentina,2022-12-14,50,59,51.03,42.6,96.18
Argentina,2022-12-14,60,69,51.91,40.67,112.35
Argentina,2022-12-14,70,79,51.08,44.29,119.18
Argentina,2022-12-14,80,89,48.67,45.96,100.11
Argentina,2022-12-14,90,99,43.71,40.89,83.11
Argentina,2022-12-15,100,,61.25,48.99,92.28
Argentina,2022-12-15,12,17,52.61,41.43,38.81
Argentina,2022-12-15,18,29,53.17,48.2,48.94
Argentina,2022-12-15,3,11,52.32,47.05,11.2
Argentina,2022-12-15,30,39,53.38,49.86,66.65
Argentina,2022-12-15,40,49,52.61,49.01,84.03
Argentina,2022-12-15,50,59,51.03,42.6,96.66
Argentina,2022-12-15,60,69,51.91,40.67,113.16
Argentina,2022-12-15,70,79,51.08,44.29,120.24
Argentina,2022-12-15,80,89,48.68,45.96,101.08
Argentina,2022-12-15,90,99,43.72,40.89,83.88
Argentina,2022-12-16,100,,61.25,48.99,93.08
Argentina,2022-12-16,12,17,52.61,41.43,38.87
Argentina,2022-12-16,18,29,53.17,48.2,49.05
Argentina,2022-12-16,3,11,52.34,47.06,11.24
Argentina,2022-12-16,30,39,53.38,49.86,66.84
Argentina,2022-12-16,40,49,52.61,49.01,84.33
Argentina,2022-12-16,50,59,51.03,42.6,97.19
Argentina,2022-12-16,60,69,51.91,40.67,113.99
Argentina,2022-12-16,70,79,51.08,44.29,121.28
Argentina,2022-12-16,80,89,48.68,45.96,102.06
Argentina,2022-12-16,90,99,43.72,40.89,84.66
Argentina,2022-12-17,100,,61.25,48.99,93.12
Argentina,2022-12-17,12,17,52.61,41.43,38.88
Argentina,2022-12-17,18,29,53.17,48.2,49.08
Argentina,2022-12-17,3,11,52.34,47.06,11.25
Argentina,2022-12-17,30,39,53.38,49.86,66.88
Argentina,2022-12-17,40,49,52.61,49.01,84.41
Argentina,2022-12-17,50,59,51.03,42.6,97.31
Argentina,2022-12-17,60,69,51.91,40.67,114.14
Argentina,2022-12-17,70,79,51.08,44.29,121.45
Argentina,2022-12-17,80,89,48.68,45.96,102.23
Argentina,2022-12-17,90,99,43.72,40.89,84.81
Argentina,2022-12-18,100,,61.25,48.99,93.14
Argentina,2022-12-18,12,17,52.61,41.43,38.88
Argentina,2022-12-18,18,29,53.17,48.2,49.08
Argentina,2022-12-18,3,11,52.34,47.06,11.25
Argentina,2022-12-18,30,39,53.38,49.86,66.88
Argentina,2022-12-18,40,49,52.61,49.01,84.42
Argentina,2022-12-18,50,59,51.03,42.6,97.33
Argentina,2022-12-18,60,69,51.91,40.67,114.17
Argentina,2022-12-18,70,79,51.08,44.29,121.47
Argentina,2022-12-18,80,89,48.68,45.96,102.26
Argentina,2022-12-18,90,99,43.72,40.89,84.84
Argentina,2022-12-19,100,,61.25,48.99,93.8
Argentina,2022-12-19,12,17,52.61,41.43,38.93
Argentina,2022-12-19,18,29,53.17,48.2,49.16
Argentina,2022-12-19,3,11,52.36,47.08,11.28
Argentina,2022-12-19,30,39,53.38,49.86,67.02
Argentina,2022-12-19,40,49,52.61,49.01,84.64
Argentina,2022-12-19,50,59,51.03,42.6,97.72
Argentina,2022-12-19,60,69,51.91,40.67,114.78
Argentina,2022-12-19,70,79,51.08,44.29,122.23
Argentina,2022-12-19,80,89,48.68,45.96,102.97
Argentina,2022-12-19,90,99,43.72,40.89,85.41
Argentina,2022-12-20,100,,61.25,48.99,94.07
Argentina,2022-12-20,12,17,52.61,41.44,38.95
Argentina,2022-12-20,18,29,53.18,48.2,49.21
Argentina,2022-12-20,3,11,52.37,47.08,11.3
Argentina,2022-12-20,30,39,53.38,49.86,67.09
Argentina,2022-12-20,40,49,52.61,49.01,84.74
Argentina,2022-12-20,50,59,51.03,42.6,97.85
Argentina,2022-12-20,60,69,51.91,40.67,114.97
Argentina,2022-12-20,70,79,51.08,44.29,122.46
Argentina,2022-12-20,80,89,48.68,45.96,103.17
Argentina,2022-12-20,90,99,43.72,40.89,85.6
Argentina,2022-12-21,100,,61.25,48.99,94.91
Argentina,2022-12-21,12,17,52.62,41.44,39.02
Argentina,2022-12-21,18,29,53.18,48.2,49.33
Argentina,2022-12-21,3,11,52.38,47.09,11.35
Argentina,2022-12-21,30,39,53.38,49.86,67.27
Argentina,2022-12-21,40,49,52.62,49.01,85.02
Argentina,2022-12-21,50,59,51.04,42.6,98.27
Argentina,2022-12-21,60,69,51.91,40.67,115.57
Argentina,2022-12-21,70,79,51.08,44.29,123.22
Argentina,2022-12-21,80,89,48.68,45.96,103.9
Argentina,2022-12-21,90,99,43.72,40.89,86.28
Argentina,2022-12-22,100,,61.27,48.99,95.46
Argentina,2022-12-22,12,17,52.62,41.44,39.08
Argentina,2022-12-22,18,29,53.18,48.2,49.44
Argentina,2022-12-22,3,11,52.4,47.11,11.39
Argentina,2022-12-22,30,39,53.38,49.87,67.43
Argentina,2022-12-22,40,49,52.62,49.01,85.25
Argentina,2022-12-22,50,59,51.04,42.6,98.63
Argentina,2022-12-22,60,69,51.91,40.67,116.04
Argentina,2022-12-22,70,79,51.08,44.29,123.78
Argentina,2022-12-22,80,89,48.68,45.96,104.47
Argentina,2022-12-22,90,99,43.72,40.89,86.81
Argentina,2022-12-23,100,,61.29,48.99,95.73
Argentina,2022-12-23,12,17,52.62,41.44,39.09
Argentina,2022-12-23,18,29,53.18,48.21,49.48
Argentina,2022-12-23,3,11,52.41,47.11,11.4
Argentina,2022-12-23,30,39,53.38,49.87,67.48
Argentina,2022-12-23,40,49,52.62,49.01,85.33
Argentina,2022-12-23,50,59,51.04,42.6,98.75
Argentina,2022-12-23,60,69,51.91,40.67,116.18
Argentina,2022-12-23,70,79,51.08,44.29,123.95
Argentina,2022-12-23,80,89,48.68,45.96,104.66
Argentina,2022-12-23,90,99,43.72,40.89,87.01
Argentina,2022-12-24,100,,61.29,48.99,95.8
Argentina,2022-12-24,12,17,52.62,41.44,39.09
Argentina,2022-12-24,18,29,53.18,48.21,49.48
Argentina,2022-12-24,3,11,52.41,47.11,11.4
Argentina,2022-12-24,30,39,53.38,49.87,67.48
Argentina,2022-12-24,40,49,52.62,49.01,85.34
Argentina,2022-12-24,50,59,51.04,42.6,98.76
Argentina,2022-12-24,60,69,51.91,40.67,116.19
Argentina,2022-12-24,70,79,51.08,44.29,123.96
Argentina,2022-12-24,80,89,48.68,45.96,104.68
Argentina,2022-12-24,90,99,43.72,40.89,87.02
Argentina,2022-12-25,100,,61.29,48.99,95.8
Argentina,2022-12-25,12,17,52.62,41.44,39.09
Argentina,2022-12-25,18,29,53.18,48.21,49.48
Argentina,2022-12-25,3,11,52.41,47.11,11.4
Argentina,2022-12-25,30,39,53.38,49.87,67.48
Argentina,2022-12-25,40,49,52.62,49.01,85.34
Argentina,2022-12-25,50,59,51.04,42.6,98.76
Argentina,2022-12-25,60,69,51.91,40.67,116.2
Argentina,2022-12-25,70,79,51.08,44.29,123.96
Argentina,2022-12-25,80,89,48.68,45.96,104.68
Argentina,2022-12-25,90,99,43.72,40.89,87.02
Argentina,2022-12-26,100,,61.32,48.99,96.23
Argentina,2022-12-26,12,17,52.62,41.44,39.16
Argentina,2022-12-26,18,29,53.18,48.21,49.6
Argentina,2022-12-26,3,11,52.43,47.12,11.44
Argentina,2022-12-26,30,39,53.39,49.87,67.66
Argentina,2022-12-26,40,49,52.62,49.01,85.63
Argentina,2022-12-26,50,59,51.04,42.6,99.19
Argentina,2022-12-26,60,69,51.91,40.67,116.81
Argentina,2022-12-26,70,79,51.08,44.29,124.66
Argentina,2022-12-26,80,89,48.68,45.96,105.32
Argentina,2022-12-26,90,99,43.73,40.89,87.6
Argentina,2022-12-27,100,,61.32,48.99,96.73
Argentina,2022-12-27,12,17,52.62,41.44,39.24
Argentina,2022-12-27,18,29,53.18,48.21,49.75
Argentina,2022-12-27,3,11,52.45,47.14,11.5
Argentina,2022-12-27,30,39,53.39,49.87,67.88
Argentina,2022-12-27,40,49,52.62,49.01,85.97
Argentina,2022-12-27,50,59,51.04,42.6,99.69
Argentina,2022-12-27,60,69,51.91,40.67,117.51
Argentina,2022-12-27,70,79,51.08,44.29,125.5
Argentina,2022-12-27,80,89,48.68,45.96,106.08
Argentina,2022-12-27,90,99,43.73,40.89,88.22
Argentina,2022-12-28,100,,61.32,48.99,97.16
Argentina,2022-12-28,12,17,52.62,41.44,39.33
Argentina,2022-12-28,18,29,53.18,48.21,49.9
Argentina,2022-12-28,3,11,52.47,47.16,11.56
Argentina,2022-12-28,30,39,53.39,49.87,68.1
Argentina,2022-12-28,40,49,52.62,49.01,86.3
Argentina,2022-12-28,50,59,51.04,42.6,100.16
Argentina,2022-12-28,60,69,51.91,40.67,118.13
Argentina,2022-12-28,70,79,51.08,44.29,126.21
Argentina,2022-12-28,80,89,48.68,45.96,106.78
Argentina,2022-12-28,90,99,43.73,40.89,88.82
Argentina,2022-12-29,100,,61.36,48.99,97.78
Argentina,2022-12-29,12,17,52.63,41.44,39.4
Argentina,2022-12-29,18,29,53.19,48.21,50.03
Argentina,2022-12-29,3,11,52.5,47.18,11.61
Argentina,2022-12-29,30,39,53.39,49.87,68.27
Argentina,2022-12-29,40,49,52.62,49.01,86.56
Argentina,2022-12-29,50,59,51.04,42.6,100.53
Argentina,2022-12-29,60,69,51.91,40.67,118.61
Argentina,2022-12-29,70,79,51.08,44.29,126.74
Argentina,2022-12-29,80,89,48.68,45.96,107.32
Argentina,2022-12-29,90,99,43.73,40.89,89.32
Argentina,2022-12-30,100,,61.36,48.99,97.96
Argentina,2022-12-30,12,17,52.63,41.44,39.41
Argentina,2022-12-30,18,29,53.19,48.21,50.05
Argentina,2022-12-30,3,11,52.5,47.18,11.62
Argentina,2022-12-30,30,39,53.39,49.87,68.31
Argentina,2022-12-30,40,49,52.62,49.01,86.63
Argentina,2022-12-30,50,59,51.04,42.6,100.62
Argentina,2022-12-30,60,69,51.91,40.67,118.71
Argentina,2022-12-30,70,79,51.08,44.29,126.86
Argentina,2022-12-30,80,89,48.68,45.96,107.46
Argentina,2022-12-30,90,99,43.74,40.89,89.48
Argentina,2022-12-31,100,,61.36,48.99,97.96
Argentina,2022-12-31,12,17,52.63,41.44,39.41
Argentina,2022-12-31,18,29,53.19,48.21,50.05
Argentina,2022-12-31,3,11,52.5,47.18,11.62
Argentina,2022-12-31,30,39,53.39,49.87,68.31
Argentina,2022-12-31,40,49,52.62,49.01,86.63
Argentina,2022-12-31,50,59,51.04,42.6,100.63
Argentina,2022-12-31,60,69,51.91,40.67,118.71
Argentina,2022-12-31,70,79,51.08,44.29,126.87
Argentina,2022-12-31,80,89,48.68,45.96,107.46
Argentina,2022-12-31,90,99,43.74,40.89,89.48
Argentina,2023-01-01,100,,61.36,48.99,97.98
Argentina,2023-01-01,12,17,52.63,41.44,39.41
Argentina,2023-01-01,18,29,53.19,48.21,50.06
Argentina,2023-01-01,3,11,52.5,47.18,11.62
Argentina,2023-01-01,30,39,53.39,49.87,68.32
Argentina,2023-01-01,40,49,52.62,49.01,86.63
Argentina,2023-01-01,50,59,51.04,42.6,100.63
Argentina,2023-01-01,60,69,51.91,40.67,118.72
Argentina,2023-01-01,70,79,51.08,44.29,126.87
Argentina,2023-01-01,80,89,48.68,45.96,107.47
Argentina,2023-01-01,90,99,43.74,40.89,89.48
Argentina,2023-01-02,100,,61.36,48.99,98.23
Argentina,2023-01-02,12,17,52.63,41.44,39.47
Argentina,2023-01-02,18,29,53.19,48.21,50.16
Argentina,2023-01-02,3,11,52.52,47.19,11.66
Argentina,2023-01-02,30,39,53.39,49.87,68.46
Argentina,2023-01-02,40,49,52.62,49.01,86.87
Argentina,2023-01-02,50,59,51.04,42.6,100.97
Argentina,2023-01-02,60,69,51.91,40.67,119.19
Argentina,2023-01-02,70,79,51.08,44.29,127.42
Argentina,2023-01-02,80,89,48.68,45.96,107.93
Argentina,2023-01-02,90,99,43.74,40.89,89.88
Argentina,2023-01-03,100,,61.38,48.99,98.64
Argentina,2023-01-03,12,17,52.63,41.44,39.54
Argentina,2023-01-03,18,29,53.19,48.21,50.28
Argentina,2023-01-03,3,11,52.53,47.2,11.71
Argentina,2023-01-03,30,39,53.39,49.87,68.63
Argentina,2023-01-03,40,49,52.62,49.01,87.14
Argentina,2023-01-03,50,59,51.04,42.6,101.35
Argentina,2023-01-03,60,69,51.91,40.67,119.75
Argentina,2023-01-03,70,79,51.08,44.29,128.12
Argentina,2023-01-03,80,89,48.68,45.96,108.54
Argentina,2023-01-03,90,99,43.74,40.89,90.36
Argentina,2023-01-04,100,,61.38,48.99,99.32
Argentina,2023-01-04,12,17,52.63,41.44,39.61
Argentina,2023-01-04,18,29,53.19,48.21,50.41
Argentina,2023-01-04,3,11,52.56,47.22,11.76
Argentina,2023-01-04,30,39,53.39,49.87,68.81
Argentina,2023-01-04,40,49,52.62,49.01,87.42
Argentina,2023-01-04,50,59,51.04,42.6,101.77
Argentina,2023-01-04,60,69,51.91,40.67,120.36
Argentina,2023-01-04,70,79,51.09,44.29,128.86
Argentina,2023-01-04,80,89,48.69,45.96,109.2
Argentina,2023-01-04,90,99,43.74,40.89,90.96
Argentina,2023-01-05,100,,61.38,48.99,99.68
Argentina,2023-01-05,12,17,52.63,41.45,39.68
Argentina,2023-01-05,18,29,53.19,48.21,50.53
Argentina,2023-01-05,3,11,52.58,47.23,11.82
Argentina,2023-01-05,30,39,53.4,49.87,68.98
Argentina,2023-01-05,40,49,52.62,49.01,87.69
Argentina,2023-01-05,50,59,51.04,42.6,102.13
Argentina,2023-01-05,60,69,51.91,40.67,120.9
Argentina,2023-01-05,70,79,51.09,44.29,129.53
Argentina,2023-01-05,80,89,48.69,45.96,109.79
Argentina,2023-01-05,90,99,43.74,40.89,91.46
Argentina,2023-01-06,100,,61.41,48.99,100.23
Argentina,2023-01-06,12,17,52.64,41.45,39.76
Argentina,2023-01-06,18,29,53.2,48.21,50.65
Argentina,2023-01-06,3,11,52.6,47.25,11.87
Argentina,2023-01-06,30,39,53.4,49.87,69.15
Argentina,2023-01-06,40,49,52.62,49.01,87.95
Argentina,2023-01-06,50,59,51.04,42.6,102.5
Argentina,2023-01-06,60,69,51.91,40.67,121.39
Argentina,2023-01-06,70,79,51.09,44.29,130.11
Argentina,2023-01-06,80,89,48.69,45.96,110.32
Argentina,2023-01-06,90,99,43.74,40.89,91.94
Argentina,2023-01-07,100,,61.41,48.99,100.27
Argentina,2023-01-07,12,17,52.64,41.45,39.77
Argentina,2023-01-07,18,29,53.2,48.21,50.67
Argentina,2023-01-07,3,11,52.6,47.25,11.88
Argentina,2023-01-07,30,39,53.4,49.87,69.18
Argentina,2023-01-07,40,49,52.62,49.01,88.0
Argentina,2023-01-07,50,59,51.04,42.6,102.56
Argentina,2023-01-07,60,69,51.91,40.67,121.46
Argentina,2023-01-07,70,79,51.09,44.29,130.18
Argentina,2023-01-07,80,89,48.69,45.96,110.39
Argentina,2023-01-07,90,99,43.74,40.89,92.0
Argentina,2023-01-08,100,,61.41,48.99,100.32
Argentina,2023-01-08,12,17,52.64,41.45,39.78
Argentina,2023-01-08,18,29,53.2,48.21,50.67
Argentina,2023-01-08,3,11,52.6,47.25,11.88
Argentina,2023-01-08,30,39,53.4,49.87,69.19
Argentina,2023-01-08,40,49,52.62,49.01,88.01
Argentina,2023-01-08,50,59,51.04,42.6,102.58
Argentina,2023-01-08,60,69,51.91,40.67,121.48
Argentina,2023-01-08,70,79,51.09,44.29,130.21
Argentina,2023-01-08,80,89,48.69,45.96,110.42
Argentina,2023-01-08,90,99,43.74,40.89,92.03
Argentina,2023-01-09,100,,61.41,48.99,100.73
Argentina,2023-01-09,12,17,52.64,41.45,39.88
Argentina,2023-01-09,18,29,53.2,48.21,50.78
Argentina,2023-01-09,3,11,52.62,47.26,11.95
Argentina,2023-01-09,30,39,53.4,49.87,69.34
Argentina,2023-01-09,40,49,52.62,49.01,88.23
Argentina,2023-01-09,50,59,51.04,42.6,102.87
Argentina,2023-01-09,60,69,51.91,40.67,121.9
Argentina,2023-01-09,70,79,51.09,44.29,130.7
Argentina,2023-01-09,80,89,48.69,45.96,110.84
Argentina,2023-01-09,90,99,43.74,40.89,92.38
Argentina,2023-01-10,100,,61.41,48.99,101.0
Argentina,2023-01-10,12,17,52.64,41.45,40.0
Argentina,2023-01-10,18,29,53.2,48.21,50.88
Argentina,2023-01-10,3,11,52.64,47.28,12.02
Argentina,2023-01-10,30,39,53.4,49.87,69.48
Argentina,2023-01-10,40,49,52.63,49.01,88.45
Argentina,2023-01-10,50,59,51.04,42.6,103.15
Argentina,2023-01-10,60,69,51.92,40.67,122.29
Argentina,2023-01-10,70,79,51.09,44.29,131.16
Argentina,2023-01-10,80,89,48.69,45.96,111.26
Argentina,2023-01-10,90,99,43.74,40.89,92.77
Argentina,2023-01-11,100,,61.41,48.99,101.5
Argentina,2023-01-11,12,17,52.64,41.45,40.13
Argentina,2023-01-11,18,29,53.2,48.21,50.99
Argentina,2023-01-11,3,11,52.67,47.29,12.11
Argentina,2023-01-11,30,39,53.4,49.87,69.63
Argentina,2023-01-11,40,49,52.63,49.01,88.66
Argentina,2023-01-11,50,59,51.04,42.6,103.42
Argentina,2023-01-11,60,69,51.92,40.67,122.66
Argentina,2023-01-11,70,79,51.09,44.29,131.59
Argentina,2023-01-11,80,89,48.69,45.96,111.68
Argentina,2023-01-11,90,99,43.74,40.89,93.22
Argentina,2023-01-12,100,,61.41,48.99,101.86
Argentina,2023-01-12,12,17,52.64,41.45,40.26
Argentina,2023-01-12,18,29,53.2,48.21,51.09
Argentina,2023-01-12,3,11,52.69,47.31,12.2
Argentina,2023-01-12,30,39,53.4,49.87,69.77
Argentina,2023-01-12,40,49,52.63,49.01,88.86
Argentina,2023-01-12,50,59,51.04,42.6,103.66
Argentina,2023-01-12,60,69,51.92,40.67,123.01
Argentina,2023-01-12,70,79,51.09,44.29,132.01
Argentina,2023-01-12,80,89,48.69,45.96,112.07
Argentina,2023-01-12,90,99,43.74,40.89,93.6
Argentina,2023-01-13,100,,61.41,48.99,102.47
Argentina,2023-01-13,12,17,52.64,41.45,40.37
Argentina,2023-01-13,18,29,53.21,48.21,51.18
Argentina,2023-01-13,3,11,52.72,47.33,12.29
Argentina,2023-01-13,30,39,53.4,49.87,69.92
Argentina,2023-01-13,40,49,52.63,49.02,89.07
Argentina,2023-01-13,50,59,51.04,42.6,103.92
Argentina,2023-01-13,60,69,51.92,40.67,123.34
Argentina,2023-01-13,70,79,51.09,44.29,132.38
Argentina,2023-01-13,80,89,48.69,45.96,112.43
Argentina,2023-01-13,90,99,43.75,40.89,93.95
Argentina,2023-01-14,100,,61.41,48.99,102.5
Argentina,2023-01-14,12,17,52.64,41.45,40.4
Argentina,2023-01-14,18,29,53.21,48.21,51.2
Argentina,2023-01-14,3,11,52.72,47.33,12.31
Argentina,2023-01-14,30,39,53.4,49.87,69.95
Argentina,2023-01-14,40,49,52.63,49.02,89.11
Argentina,2023-01-14,50,59,51.04,42.6,103.97
Argentina,2023-01-14,60,69,51.92,40.67,123.41
Argentina,2023-01-14,70,79,51.09,44.29,132.45
Argentina,2023-01-14,80,89,48.69,45.96,112.5
Argentina,2023-01-14,90,99,43.75,40.89,94.01
Argentina,2023-01-15,100,,61.41,48.99,102.54
Argentina,2023-01-15,12,17,52.64,41.45,40.41
Argentina,2023-01-15,18,29,53.21,48.21,51.21
Argentina,2023-01-15,3,11,52.72,47.33,12.31
Argentina,2023-01-15,30,39,53.4,49.87,69.96
Argentina,2023-01-15,40,49,52.63,49.02,89.12
Argentina,2023-01-15,50,59,51.04,42.6,103.98
Argentina,2023-01-15,60,69,51.92,40.67,123.43
Argentina,2023-01-15,70,79,51.09,44.29,132.48
Argentina,2023-01-15,80,89,48.69,45.96,112.53
Argentina,2023-01-15,90,99,43.75,40.89,94.04
Argentina,2023-01-16,100,,61.41,48.99,102.88
Argentina,2023-01-16,12,17,52.64,41.45,40.5
Argentina,2023-01-16,18,29,53.21,48.21,51.29
Argentina,2023-01-16,3,11,52.74,47.34,12.38
Argentina,2023-01-16,30,39,53.41,49.87,70.07
Argentina,2023-01-16,40,49,52.63,49.02,89.28
Argentina,2023-01-16,50,59,51.05,42.6,104.18
Argentina,2023-01-16,60,69,51.92,40.67,123.69
Argentina,2023-01-16,70,79,51.09,44.29,132.78
Argentina,2023-01-16,80,89,48.69,45.97,112.81
Argentina,2023-01-16,90,99,43.75,40.9,94.32
Argentina,2023-01-17,100,,61.43,48.99,103.06
Argentina,2023-01-17,12,17,52.65,41.46,40.59
Argentina,2023-01-17,18,29,53.21,48.22,51.36
Argentina,2023-01-17,3,11,52.76,47.36,12.44
Argentina,2023-01-17,30,39,53.41,49.87,70.16
Argentina,2023-01-17,40,49,52.63,49.02,89.41
Argentina,2023-01-17,50,59,51.05,42.6,104.34
Argentina,2023-01-17,60,69,51.92,40.67,123.89
Argentina,2023-01-17,70,79,51.09,44.29,133.01
Argentina,2023-01-17,80,89,48.69,45.97,113.03
Argentina,2023-01-17,90,99,43.75,40.9,94.54
Argentina,2023-01-18,100,,61.43,48.99,103.36
Argentina,2023-01-18,12,17,52.65,41.46,40.67
Argentina,2023-01-18,18,29,53.21,48.22,51.43
Argentina,2023-01-18,3,11,52.77,47.37,12.51
Argentina,2023-01-18,30,39,53.41,49.87,70.26
Argentina,2023-01-18,40,49,52.63,49.02,89.54
Argentina,2023-01-18,50,59,51.05,42.6,104.51
Argentina,2023-01-18,60,69,51.92,40.67,124.11
Argentina,2023-01-18,70,79,51.09,44.29,133.24
Argentina,2023-01-18,80,89,48.69,45.97,113.26
Argentina,2023-01-18,90,99,43.75,40.9,94.78
Argentina,2023-01-19,100,,61.43,48.99,103.54
Argentina,2023-01-19,12,17,52.65,41.46,40.74
Argentina,2023-01-19,18,29,53.21,48.22,51.48
Argentina,2023-01-19,3,11,52.79,47.39,12.57
Argentina,2023-01-19,30,39,53.41,49.88,70.33
Argentina,2023-01-19,40,49,52.63,49.02,89.64
Argentina,2023-01-19,50,59,51.05,42.6,104.64
Argentina,2023-01-19,60,69,51.92,40.67,124.27
Argentina,2023-01-19,70,79,51.09,44.29,133.42
Argentina,2023-01-19,80,89,48.69,45.97,113.42
Argentina,2023-01-19,90,99,43.75,40.9,94.93
Argentina,2023-01-20,100,,61.43,48.99,103.63
Argentina,2023-01-20,12,17,52.65,41.47,40.82
Argentina,2023-01-20,18,29,53.21,48.22,51.54
Argentina,2023-01-20,3,11,52.81,47.4,12.64
Argentina,2023-01-20,30,39,53.41,49.88,70.42
